pct,sample_size,pollster,answer,pollscore,end_date,candidate_dummy
45,10868,Morning Consult,Trump,-0.3,2024-09-14,0
48.6,500,Suffolk,Harris,-1,2024-09-14,1
45.6,500,Suffolk,Trump,-1,2024-09-14,0
48,600,Fabrizio/Impact,Harris,-0.3,2024-09-14,1
45,600,Fabrizio/Impact,Trump,-0.3,2024-09-14,0
49,600,Fabrizio/Impact,Harris,-0.3,2024-09-14,1
48,600,Fabrizio/Impact,Trump,-0.3,2024-09-14,0
53,500,Keating Research,Harris,0.1,2024-09-14,1
42,500,Keating Research,Trump,0.1,2024-09-14,0
50,1283,Data for Progress,Harris,-1.2,2024-09-13,1
46,1283,Data for Progress,Trump,-1.2,2024-09-13,0
65.3,890,Emerson,Harris,-1.1,2024-09-13,1
33.3,890,Emerson,Trump,-1.1,2024-09-13,0
43.4,850,Emerson,Harris,-1.1,2024-09-13,1
55.2,850,Emerson,Trump,-1.1,2024-09-13,0
40.7,1000,Emerson,Harris,-1.1,2024-09-13,1
57.9,1000,Emerson,Trump,-1.1,2024-09-13,0
50,1177,YouGov,Harris,-1.1,2024-09-13,1
45,1177,YouGov,Trump,-1.1,2024-09-13,0
50,1090,YouGov,Harris,-1.1,2024-09-13,1
46,1090,YouGov,Trump,-1.1,2024-09-13,0
48,1175,YouGov,Harris,-1.1,2024-09-13,1
44,1175,YouGov,Trump,-1.1,2024-09-13,0
49,1090,YouGov,Harris,-1.1,2024-09-13,1
45,1090,YouGov,Trump,-1.1,2024-09-13,0
47,1721,TIPP,Harris,-0.4,2024-09-13,1
43,1721,TIPP,Trump,-0.4,2024-09-13,0
45,1721,TIPP,Harris,-0.4,2024-09-13,1
41,1721,TIPP,Trump,-0.4,2024-09-13,0
45.9,973,TIPP,Harris,-0.4,2024-09-13,1
48.9,973,TIPP,Trump,-0.4,2024-09-13,0
51,3276,Ipsos,Harris,-0.9,2024-09-13,1
46,3276,Ipsos,Trump,-0.9,2024-09-13,0
51,2772,Ipsos,Harris,-0.9,2024-09-13,1
47,2772,Ipsos,Trump,-0.9,2024-09-13,0
52,2196,Ipsos,Harris,-0.9,2024-09-13,1
46,2196,Ipsos,Trump,-0.9,2024-09-13,0
51,3276,Ipsos,Harris,-0.9,2024-09-13,1
45,3276,Ipsos,Trump,-0.9,2024-09-13,0
50,2772,Ipsos,Harris,-0.9,2024-09-13,1
46,2772,Ipsos,Trump,-0.9,2024-09-13,0
51,2196,Ipsos,Harris,-0.9,2024-09-13,1
46,2196,Ipsos,Trump,-0.9,2024-09-13,0
45.3,1079,Trafalgar Group,Harris,0.6,2024-09-13,1
43.5,1079,Trafalgar Group,Trump,0.6,2024-09-13,0
50,10270,Morning Consult,Harris,-0.3,2024-09-13,1
45,10270,Morning Consult,Trump,-0.3,2024-09-13,0
52,3018,HarrisX,Harris,-0.1,2024-09-13,1
48,3018,HarrisX,Trump,-0.1,2024-09-13,0
50,3018,HarrisX,Harris,-0.1,2024-09-13,1
47,3018,HarrisX,Trump,-0.1,2024-09-13,0
41,1237,Change Research,Harris,0.6,2024-09-13,1
50,1237,Change Research,Trump,0.6,2024-09-13,0
47,744,J.L. Partners,Harris,0.2,2024-09-13,1
42,744,J.L. Partners,Trump,0.2,2024-09-13,0
49,532,Research & Polling,Harris,-0.9,2024-09-13,1
39,532,Research & Polling,Trump,-0.9,2024-09-13,0
46,800,Elon U.,Harris,-0.6,2024-09-13,1
45,800,Elon U.,Trump,-0.6,2024-09-13,0
44,1952,Redfield & Wilton Strategies,Harris,0.4,2024-09-12,1
42,1952,Redfield & Wilton Strategies,Trump,0.4,2024-09-12,0
48,800,InsiderAdvantage,Harris,-0.3,2024-09-12,1
48.6,800,InsiderAdvantage,Trump,-0.3,2024-09-12,0
47,1405,Ipsos,Harris,-0.9,2024-09-12,1
42,1405,Ipsos,Trump,-0.9,2024-09-12,0
43,1690,Ipsos,Harris,-0.9,2024-09-12,1
39,1690,Ipsos,Trump,-0.9,2024-09-12,0
51,2241,St. Anselm,Harris,-0.5,2024-09-12,1
43,2241,St. Anselm,Trump,-0.5,2024-09-12,0
51,2241,St. Anselm,Harris,-0.5,2024-09-12,1
43,2241,St. Anselm,Trump,-0.5,2024-09-12,0
42,1254,Alaska Survey Research,Harris,-0.1,2024-09-12,1
47,1254,Alaska Survey Research,Trump,-0.1,2024-09-12,0
46,1094,Trafalgar Group,Harris,0.6,2024-09-12,1
48.4,1094,Trafalgar Group,Trump,0.6,2024-09-12,0
49,800,InsiderAdvantage,Harris,-0.3,2024-09-12,1
46.6,800,InsiderAdvantage,Trump,-0.3,2024-09-12,0
48,1775,AtlasIntel,Harris,-0.8,2024-09-12,1
50.9,1775,AtlasIntel,Trump,-0.8,2024-09-12,0
47.3,1775,AtlasIntel,Harris,-0.8,2024-09-12,1
50.9,1775,AtlasIntel,Trump,-0.8,2024-09-12,0
45.5,1088,Trafalgar Group,Harris,0.6,2024-09-12,1
47.1,1088,Trafalgar Group,Trump,0.6,2024-09-12,0
50,10100,Morning Consult,Harris,-0.3,2024-09-12,1
45,10100,Morning Consult,Trump,-0.3,2024-09-12,0
51,2756,RMG Research,Harris,-0.4,2024-09-12,1
47,2756,RMG Research,Trump,-0.4,2024-09-12,0
44,645,GQR,Harris,0.1,2024-09-12,1
55,645,GQR,Trump,0.1,2024-09-12,0
50,3317,Morning Consult,Harris,-0.3,2024-09-11,1
45,3317,Morning Consult,Trump,-0.3,2024-09-11,0
48,580,Mitchell,Harris,-0.2,2024-09-11,1
48,580,Mitchell,Trump,-0.2,2024-09-11,0
47,580,Mitchell,Harris,-0.2,2024-09-11,1
46,580,Mitchell,Trump,-0.2,2024-09-11,0
47,1174,Leger,Harris,0,2024-09-11,1
44,1174,Leger,Trump,0,2024-09-11,0
50,9889,Morning Consult,Harris,-0.3,2024-09-11,1
46,9889,Morning Consult,Trump,-0.3,2024-09-11,0
43,656,Selzer,Harris,-1.2,2024-09-11,1
47,656,Selzer,Trump,-1.2,2024-09-11,0
50,3204,Morning Consult,Harris,-0.3,2024-09-10,1
46,3204,Morning Consult,Trump,-0.3,2024-09-10,0
45,1464,YouGov,Harris,-1.1,2024-09-10,1
45,1464,YouGov,Trump,-1.1,2024-09-10,0
50,10482,Morning Consult,Harris,-0.3,2024-09-10,1
46,10482,Morning Consult,Trump,-0.3,2024-09-10,0
49,10884,Morning Consult,Harris,-0.3,2024-09-09,1
46,10884,Morning Consult,Trump,-0.3,2024-09-09,0
46,550,Data Orbital,Harris,-0.9,2024-09-09,1
46.2,550,Data Orbital,Trump,-0.9,2024-09-09,0
45,495,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
44,495,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
46,765,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
47,765,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
44,1465,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
50,1465,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
47,562,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
49,562,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
48,556,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
45,556,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
51,617,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
44,617,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
45,698,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
46,698,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
49,521,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
44,521,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
45,801,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
45,801,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
49,626,Redfield & Wilton Strategies,Harris,0.4,2024-09-09,1
46,626,Redfield & Wilton Strategies,Trump,0.4,2024-09-09,0
41,504,CWS Research,Harris,0.2,2024-09-09,1
51,504,CWS Research,Trump,0.2,2024-09-09,0
44,1000,Research America,Harris,1.7,2024-09-09,1
44,1000,Research America,Trump,1.7,2024-09-09,0
47,756,Research America,Harris,1.7,2024-09-09,1
46,756,Research America,Trump,1.7,2024-09-09,0
45,1000,Research America,Harris,1.7,2024-09-09,1
45,1000,Research America,Trump,1.7,2024-09-09,0
48,756,Research America,Harris,1.7,2024-09-09,1
46,756,Research America,Trump,1.7,2024-09-09,0
60,1071,PPIC,Harris,-0.4,2024-09-09,1
29,1071,PPIC,Trump,-0.4,2024-09-09,0
43.9,2028,Big Village,Harris,1.7,2024-09-08,1
40.5,2028,Big Village,Trump,1.7,2024-09-08,0
47.5,1722,Big Village,Harris,1.7,2024-09-08,1
43.2,1722,Big Village,Trump,1.7,2024-09-08,0
49.3,1546,Big Village,Harris,1.7,2024-09-08,1
44.7,1546,Big Village,Trump,1.7,2024-09-08,0
49,10607,Morning Consult,Harris,-0.3,2024-09-08,1
46,10607,Morning Consult,Trump,-0.3,2024-09-08,0
49,940,Quinnipiac,Harris,-0.5,2024-09-08,1
46,940,Quinnipiac,Trump,-0.5,2024-09-08,0
50,940,Quinnipiac,Harris,-0.5,2024-09-08,1
47,940,Quinnipiac,Trump,-0.5,2024-09-08,0
45,969,Quinnipiac,Harris,-0.5,2024-09-08,1
49,969,Quinnipiac,Trump,-0.5,2024-09-08,0
46,969,Quinnipiac,Harris,-0.5,2024-09-08,1
49,969,Quinnipiac,Trump,-0.5,2024-09-08,0
50,1005,Washington Post/George Mason University,Harris,-0.8,2024-09-08,1
42,1005,Washington Post/George Mason University,Trump,-0.8,2024-09-08,0
51,1005,Washington Post/George Mason University,Harris,-0.8,2024-09-08,1
43,1005,Washington Post/George Mason University,Trump,-0.8,2024-09-08,0
49,1005,Washington Post/George Mason University,Harris,-0.8,2024-09-08,1
42,1005,Washington Post/George Mason University,Trump,-0.8,2024-09-08,0
51,1005,Washington Post/George Mason University,Harris,-0.8,2024-09-08,1
43,1005,Washington Post/George Mason University,Trump,-0.8,2024-09-08,0
48.8,1616,Embold Research,Harris,0.6,2024-09-08,1
44.6,1616,Embold Research,Trump,0.6,2024-09-08,0
46.89,901,Morning Consult,Harris,-0.3,2024-09-08,1
49.05,901,Morning Consult,Trump,-0.3,2024-09-08,0
47.05,3182,Morning Consult,Harris,-0.3,2024-09-08,1
49.12,3182,Morning Consult,Trump,-0.3,2024-09-08,0
62.23,640,Morning Consult,Harris,-0.3,2024-09-08,1
34.13,640,Morning Consult,Trump,-0.3,2024-09-08,0
49.19,1368,Morning Consult,Harris,-0.3,2024-09-08,1
46.12,1368,Morning Consult,Trump,-0.3,2024-09-08,0
47.58,516,Morning Consult,Harris,-0.3,2024-09-08,1
48.45,516,Morning Consult,Trump,-0.3,2024-09-08,0
43.58,1558,Morning Consult,Harris,-0.3,2024-09-08,1
51.92,1558,Morning Consult,Trump,-0.3,2024-09-08,0
49.34,1910,Morning Consult,Harris,-0.3,2024-09-08,1
46.34,1910,Morning Consult,Trump,-0.3,2024-09-08,0
43.43,2940,Morning Consult,Harris,-0.3,2024-09-08,1
51.75,2940,Morning Consult,Trump,-0.3,2024-09-08,0
49.48,638,Morning Consult,Harris,-0.3,2024-09-08,1
46.19,638,Morning Consult,Trump,-0.3,2024-09-08,0
48.22,1369,Morning Consult,Harris,-0.3,2024-09-08,1
47.82,1369,Morning Consult,Trump,-0.3,2024-09-08,0
54.8,498,Morning Consult,Harris,-0.3,2024-09-08,1
40.08,498,Morning Consult,Trump,-0.3,2024-09-08,0
48.39,1405,Morning Consult,Harris,-0.3,2024-09-08,1
47.51,1405,Morning Consult,Trump,-0.3,2024-09-08,0
50.92,501,Morning Consult,Harris,-0.3,2024-09-08,1
44.28,501,Morning Consult,Trump,-0.3,2024-09-08,0
51.97,873,Morning Consult,Harris,-0.3,2024-09-08,1
42.24,873,Morning Consult,Trump,-0.3,2024-09-08,0
49,10145,Morning Consult,Harris,-0.3,2024-09-07,1
46,10145,Morning Consult,Trump,-0.3,2024-09-07,0
49,676,SurveyUSA,Harris,-1.3,2024-09-07,1
46,676,SurveyUSA,Trump,-1.3,2024-09-07,0
40,696,Hendrix College,Harris,0.6,2024-09-06,1
55,696,Hendrix College,Trump,0.6,2024-09-06,0
49,10014,Morning Consult,Harris,-0.3,2024-09-06,1
46,10014,Morning Consult,Trump,-0.3,2024-09-06,0
47,931,co/efficient,Harris,0.3,2024-09-06,1
47,931,co/efficient,Trump,0.3,2024-09-06,0
47,917,co/efficient,Harris,0.3,2024-09-06,1
47,917,co/efficient,Trump,0.3,2024-09-06,0
46,889,co/efficient,Harris,0.3,2024-09-06,1
48,889,co/efficient,Trump,0.3,2024-09-06,0
50,1077,YouGov,Harris,-1.1,2024-09-06,1
49,1077,YouGov,Trump,-1.1,2024-09-06,0
50,1078,YouGov,Harris,-1.1,2024-09-06,1
50,1078,YouGov,Trump,-1.1,2024-09-06,0
51,946,YouGov,Harris,-1.1,2024-09-06,1
49,946,YouGov,Trump,-1.1,2024-09-06,0
47,1695,Siena/NYT,Harris,-1.5,2024-09-06,1
48,1695,Siena/NYT,Trump,-1.5,2024-09-06,0
45,1695,Siena/NYT,Harris,-1.5,2024-09-06,1
47,1695,Siena/NYT,Trump,-1.5,2024-09-06,0
46,1695,Siena/NYT,Harris,-1.5,2024-09-06,1
48,1695,Siena/NYT,Trump,-1.5,2024-09-06,0
44,1695,Siena/NYT,Harris,-1.5,2024-09-06,1
46,1695,Siena/NYT,Trump,-1.5,2024-09-06,0
53,403,Elway,Harris,-0.2,2024-09-06,1
32,403,Elway,Trump,-0.2,2024-09-06,0
46,813,Virginia Commonwealth U.,Harris,-0.1,2024-09-06,1
36,813,Virginia Commonwealth U.,Trump,-0.1,2024-09-06,0
49.4,749,Virginia Commonwealth U.,Harris,-0.1,2024-09-06,1
35.7,749,Virginia Commonwealth U.,Trump,-0.1,2024-09-06,0
50,2358,HarrisX/Harris Poll,Harris,-0.1,2024-09-05,1
50,2358,HarrisX/Harris Poll,Trump,-0.1,2024-09-05,0
49,2358,HarrisX/Harris Poll,Harris,-0.1,2024-09-05,1
49,2358,HarrisX/Harris Poll,Trump,-0.1,2024-09-05,0
50,2701,RMG Research,Harris,-0.4,2024-09-05,1
48,2701,RMG Research,Trump,-0.4,2024-09-05,0
60.8,815,Emerson,Harris,-1.1,2024-09-05,1
38,815,Emerson,Trump,-1.1,2024-09-05,0
47.6,815,Emerson,Harris,-1.1,2024-09-05,1
51.1,815,Emerson,Trump,-1.1,2024-09-05,0
48,845,Emerson,Harris,-1.1,2024-09-05,1
50.9,845,Emerson,Trump,-1.1,2024-09-05,0
44.7,945,Emerson,Harris,-1.1,2024-09-05,1
54.3,945,Emerson,Trump,-1.1,2024-09-05,0
46,1015,TIPP,Harris,-0.4,2024-09-05,1
45.9,1015,TIPP,Trump,-0.4,2024-09-05,0
46.8,949,TIPP,Harris,-0.4,2024-09-05,1
46.7,949,TIPP,Trump,-0.4,2024-09-05,0
45.8,1015,TIPP,Harris,-0.4,2024-09-05,1
45.8,1015,TIPP,Trump,-0.4,2024-09-05,0
48,949,TIPP,Harris,-0.4,2024-09-05,1
47.8,949,TIPP,Trump,-0.4,2024-09-05,0
49,1413,Marist,Harris,-0.9,2024-09-05,1
48,1413,Marist,Trump,-0.9,2024-09-05,0
49,10862,Morning Consult,Harris,-0.3,2024-09-05,1
46,10862,Morning Consult,Trump,-0.3,2024-09-05,0
46.2,1510,Cygnal,Harris,-1.1,2024-09-05,1
44.2,1510,Cygnal,Trump,-1.1,2024-09-05,0
49,1510,Cygnal,Harris,-1.1,2024-09-05,1
46.9,1510,Cygnal,Trump,-1.1,2024-09-05,0
52,822,Marquette Law School,Harris,-1.1,2024-09-05,1
48,822,Marquette Law School,Trump,-1.1,2024-09-05,0
52,738,Marquette Law School,Harris,-1.1,2024-09-05,1
48,738,Marquette Law School,Trump,-1.1,2024-09-05,0
47,822,Marquette Law School,Harris,-1.1,2024-09-05,1
43,822,Marquette Law School,Trump,-1.1,2024-09-05,0
48,738,Marquette Law School,Harris,-1.1,2024-09-05,1
43,738,Marquette Law School,Trump,-1.1,2024-09-05,0
51.3,1000,Emerson,Harris,-1.1,2024-09-04,1
47.6,1000,Emerson,Trump,-1.1,2024-09-04,0
49,11414,Morning Consult,Harris,-0.3,2024-09-04,1
46,11414,Morning Consult,Trump,-0.3,2024-09-04,0
44,18123,SurveyMonkey,Harris,0.2,2024-09-04,1
41,18123,SurveyMonkey,Trump,0.2,2024-09-04,0
39,20762,SurveyMonkey,Harris,0.2,2024-09-04,1
37,20762,SurveyMonkey,Trump,0.2,2024-09-04,0
48,1084,Kaiser Family Foundation,Harris,-0.3,2024-09-04,1
47,1084,Kaiser Family Foundation,Trump,-0.3,2024-09-04,0
42,5325,PRRI,Harris,0.4,2024-09-04,1
36,5325,PRRI,Trump,0.4,2024-09-04,0
47,1389,YouGov,Harris,-1.1,2024-09-03,1
45,1389,YouGov,Trump,-1.1,2024-09-03,0
48.8,1003,Patriot Polling,Harris,0.6,2024-09-03,1
47.3,1003,Patriot Polling,Trump,0.6,2024-09-03,0
47.9,857,Patriot Polling,Harris,0.6,2024-09-03,1
49,857,Patriot Polling,Trump,0.6,2024-09-03,0
48.4,822,Patriot Polling,Harris,0.6,2024-09-03,1
47.6,822,Patriot Polling,Trump,0.6,2024-09-03,0
47.9,826,Patriot Polling,Harris,0.6,2024-09-03,1
47.7,826,Patriot Polling,Trump,0.6,2024-09-03,0
47.5,804,Patriot Polling,Harris,0.6,2024-09-03,1
50,804,Patriot Polling,Trump,0.6,2024-09-03,0
48.3,814,Patriot Polling,Harris,0.6,2024-09-03,1
48.9,814,Patriot Polling,Trump,0.6,2024-09-03,0
46.9,804,Patriot Polling,Harris,0.6,2024-09-03,1
48.5,804,Patriot Polling,Trump,0.6,2024-09-03,0
46.8,788,Patriot Polling,Harris,0.6,2024-09-03,1
47,788,Patriot Polling,Trump,0.6,2024-09-03,0
48,4000,Morning Consult,Harris,-0.3,2024-09-03,1
45,4000,Morning Consult,Trump,-0.3,2024-09-03,0
50,11928,Morning Consult,Harris,-0.3,2024-09-03,1
46,11928,Morning Consult,Trump,-0.3,2024-09-03,0
49.9,3047,Big Data Poll,Harris,0.2,2024-09-03,1
50.1,3047,Big Data Poll,Trump,0.2,2024-09-03,0
48.3,3047,Big Data Poll,Harris,0.2,2024-09-03,1
47.2,3047,Big Data Poll,Trump,0.2,2024-09-03,0
46.7,3047,Big Data Poll,Harris,0.2,2024-09-03,1
46.9,3047,Big Data Poll,Trump,0.2,2024-09-03,0
48,4000,Morning Consult,Harris,-0.3,2024-09-02,1
45,4000,Morning Consult,Trump,-0.3,2024-09-02,0
50,12084,Morning Consult,Harris,-0.3,2024-09-02,1
45,12084,Morning Consult,Trump,-0.3,2024-09-02,0
49,8044,Pew,Harris,-0.4,2024-09-02,1
49,8044,Pew,Trump,-0.4,2024-09-02,0
42,600,Lake Research,Harris,0.1,2024-09-02,1
52,600,Lake Research,Trump,0.1,2024-09-02,0
43.1,400,Cygnal,Harris,-1.1,2024-09-01,1
53,400,Cygnal,Trump,-1.1,2024-09-01,0
48,4000,Morning Consult,Harris,-0.3,2024-09-01,1
45,4000,Morning Consult,Trump,-0.3,2024-09-01,0
50,11919,Morning Consult,Harris,-0.3,2024-09-01,1
45,11919,Morning Consult,Trump,-0.3,2024-09-01,0
46.8,2000,McLaughlin,Harris,1.6,2024-09-01,1
47.4,2000,McLaughlin,Trump,1.6,2024-09-01,0
47.3,1778,McLaughlin,Harris,1.6,2024-09-01,1
48.8,1778,McLaughlin,Trump,1.6,2024-09-01,0
45.4,2000,McLaughlin,Harris,1.6,2024-09-01,1
44.1,2000,McLaughlin,Trump,1.6,2024-09-01,0
46.6,1778,McLaughlin,Harris,1.6,2024-09-01,1
46.2,1778,McLaughlin,Trump,1.6,2024-09-01,0
47,600,Cygnal,Harris,-1.1,2024-09-01,1
46,600,Cygnal,Trump,-1.1,2024-09-01,0
46.5,800,InsiderAdvantage,Harris,-0.3,2024-08-31,1
47.9,800,InsiderAdvantage,Trump,-0.3,2024-08-31,0
48.4,800,InsiderAdvantage,Harris,-0.3,2024-08-31,1
48.6,800,InsiderAdvantage,Trump,-0.3,2024-08-31,0
48.4,800,InsiderAdvantage,Harris,-0.3,2024-08-31,1
49.2,800,InsiderAdvantage,Trump,-0.3,2024-08-31,0
48.3,800,InsiderAdvantage,Harris,-0.3,2024-08-31,1
47.6,800,InsiderAdvantage,Trump,-0.3,2024-08-31,0
48,4000,Morning Consult,Harris,-0.3,2024-08-31,1
45,4000,Morning Consult,Trump,-0.3,2024-08-31,0
50,11495,Morning Consult,Harris,-0.3,2024-08-31,1
46,11495,Morning Consult,Trump,-0.3,2024-08-31,0
39.9,323,SoonerPoll.com,Harris,0.3,2024-08-31,1
56,323,SoonerPoll.com,Trump,0.3,2024-08-31,0
44,1200,YouGov,Harris,-1.1,2024-08-31,1
49,1200,YouGov,Trump,-1.1,2024-08-31,0
44,1200,YouGov,Harris,-1.1,2024-08-31,1
49,1200,YouGov,Trump,-1.1,2024-08-31,0
46.2,1083,Trafalgar Group,Harris,0.6,2024-08-30,1
47.3,1083,Trafalgar Group,Trump,0.6,2024-08-30,0
46.6,1089,Trafalgar Group,Harris,0.6,2024-08-30,1
47,1089,Trafalgar Group,Trump,0.6,2024-08-30,0
44.9,1082,Trafalgar Group,Harris,0.6,2024-08-30,1
47,1082,Trafalgar Group,Trump,0.6,2024-08-30,0
48,1386,TIPP,Harris,-0.4,2024-08-30,1
45,1386,TIPP,Trump,-0.4,2024-08-30,0
47,1386,TIPP,Harris,-0.4,2024-08-30,1
43,1386,TIPP,Trump,-0.4,2024-08-30,0
48,4000,Morning Consult,Harris,-0.3,2024-08-30,1
45,4000,Morning Consult,Trump,-0.3,2024-08-30,0
49,11214,Morning Consult,Harris,-0.3,2024-08-30,1
46,11214,Morning Consult,Trump,-0.3,2024-08-30,0
56,820,Gonzales Research & Media Services,Harris,0.4,2024-08-30,1
35,820,Gonzales Research & Media Services,Trump,0.4,2024-08-30,0
44,2078,Redfield & Wilton Strategies,Harris,0.4,2024-08-29,1
42,2078,Redfield & Wilton Strategies,Trump,0.4,2024-08-29,0
47,1607,Wick,Harris,0.1,2024-08-29,1
48,1607,Wick,Trump,0.1,2024-08-29,0
49,1607,Wick,Harris,0.1,2024-08-29,1
49,1607,Wick,Trump,0.1,2024-08-29,0
48,635,SurveyUSA,Harris,-1.3,2024-08-29,1
43,635,SurveyUSA,Trump,-1.3,2024-08-29,0
48,4000,Morning Consult,Harris,-0.3,2024-08-29,1
45,4000,Morning Consult,Trump,-0.3,2024-08-29,0
49,10875,Morning Consult,Harris,-0.3,2024-08-29,1
46,10875,Morning Consult,Trump,-0.3,2024-08-29,0
37,600,Global Strategy Group,Harris,-0.5,2024-08-29,1
54,600,Global Strategy Group,Trump,-0.5,2024-08-29,0
43,800,Lake Research,Harris,0.1,2024-08-29,1
51,800,Lake Research,Trump,0.1,2024-08-29,0
44,682,CNN/SSRS,Harris,-0.6,2024-08-29,1
49,682,CNN/SSRS,Trump,-0.6,2024-08-29,0
48,617,CNN/SSRS,Harris,-0.6,2024-08-29,1
47,617,CNN/SSRS,Trump,-0.6,2024-08-29,0
48,708,CNN/SSRS,Harris,-0.6,2024-08-29,1
43,708,CNN/SSRS,Trump,-0.6,2024-08-29,0
48,626,CNN/SSRS,Harris,-0.6,2024-08-29,1
47,626,CNN/SSRS,Trump,-0.6,2024-08-29,0
47,789,CNN/SSRS,Harris,-0.6,2024-08-29,1
47,789,CNN/SSRS,Trump,-0.6,2024-08-29,0
50,976,CNN/SSRS,Harris,-0.6,2024-08-29,1
44,976,CNN/SSRS,Trump,-0.6,2024-08-29,0
51,2441,RMG Research,Harris,-0.4,2024-08-28,1
48,2441,RMG Research,Trump,-0.4,2024-08-28,0
46.9,920,East Carolina University,Harris,-0.5,2024-08-28,1
47.6,920,East Carolina University,Trump,-0.5,2024-08-28,0
43.5,600,Glengariff Group Inc.,Harris,-0.2,2024-08-28,1
44.7,600,Glengariff Group Inc.,Trump,-0.2,2024-08-28,0
48,4000,Morning Consult,Harris,-0.3,2024-08-28,1
45,4000,Morning Consult,Trump,-0.3,2024-08-28,0
49,10673,Morning Consult,Harris,-0.3,2024-08-28,1
46,10673,Morning Consult,Trump,-0.3,2024-08-28,0
47.5,720,Emerson,Harris,-1.1,2024-08-28,1
51.2,720,Emerson,Trump,-1.1,2024-08-28,0
51.2,800,Emerson,Harris,-1.1,2024-08-28,1
47.6,800,Emerson,Trump,-1.1,2024-08-28,0
49.4,1168,Emerson,Harris,-1.1,2024-08-28,1
48.8,1168,Emerson,Trump,-1.1,2024-08-28,0
49.4,950,Emerson,Harris,-1.1,2024-08-28,1
49.4,950,Emerson,Trump,-1.1,2024-08-28,0
49.1,850,Emerson,Harris,-1.1,2024-08-28,1
49.8,850,Emerson,Trump,-1.1,2024-08-28,0
49,775,Emerson,Harris,-1.1,2024-08-28,1
49.9,775,Emerson,Trump,-1.1,2024-08-28,0
50.1,800,Emerson,Harris,-1.1,2024-08-28,1
49,800,Emerson,Trump,-1.1,2024-08-28,0
47.6,1000,Suffolk,Harris,-1,2024-08-28,1
43.3,1000,Suffolk,Trump,-1,2024-08-28,0
44,812,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
45,812,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
45,530,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
46,530,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
43,850,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
48,850,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
42,699,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
44,699,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
47,761,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
44,761,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
51,426,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
42,426,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
47,490,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
47,490,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
47,488,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
40,488,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
46,1071,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
45,1071,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
48,672,Redfield & Wilton Strategies,Harris,0.4,2024-08-28,1
44,672,Redfield & Wilton Strategies,Trump,0.4,2024-08-28,0
42.2,2020,Big Village,Harris,1.7,2024-08-28,1
37,2020,Big Village,Trump,1.7,2024-08-28,0
45.3,1681,Big Village,Harris,1.7,2024-08-28,1
40.4,1681,Big Village,Trump,1.7,2024-08-28,0
47.9,1511,Big Village,Harris,1.7,2024-08-28,1
41.3,1511,Big Village,Trump,1.7,2024-08-28,0
45.1,2020,Big Village,Harris,1.7,2024-08-28,1
39.4,2020,Big Village,Trump,1.7,2024-08-28,0
48.4,1681,Big Village,Harris,1.7,2024-08-28,1
42.4,1681,Big Village,Trump,1.7,2024-08-28,0
50.4,1511,Big Village,Harris,1.7,2024-08-28,1
43.2,1511,Big Village,Trump,1.7,2024-08-28,0
51,1238,Clarity,Harris,-0.2,2024-08-28,1
45,1238,Clarity,Trump,-0.2,2024-08-28,0
57,1238,Clarity,Harris,-0.2,2024-08-28,1
44,3562,Ipsos,Harris,-0.9,2024-08-28,1
40,3562,Ipsos,Trump,-0.9,2024-08-28,0
